frame,timestamp_ms,angle_l_elbow,angle_r_elbow,angle_l_shoulder,angle_r_shoulder,angle_l_knee,angle_r_knee,angle_l_hip,angle_r_hip,torso_tilt_deg,head_tilt_deg,center_of_mass_x,center_of_mass_y,shoulder_level_diff,hip_level_diff,symmetry_elbow_diff,symmetry_shoulder_diff,symmetry_knee_diff,symmetry_hip_diff,symmetry_mean_diff,foot_separation,foot_height_diff,left_wrist_speed,left_wrist_accel,left_wrist_jerk,right_wrist_speed,right_wrist_accel,right_wrist_jerk,left_ankle_speed,left_ankle_accel,left_ankle_jerk,right_ankle_speed,right_ankle_accel,right_ankle_jerk,left_shoulder_speed,left_shoulder_accel,left_shoulder_jerk,right_shoulder_speed,right_shoulder_accel,right_shoulder_jerk,hand_left_thumb_curl_angle,hand_left_thumb_extended,hand_left_thumb_tip_to_wrist,hand_left_index_curl_angle,hand_left_index_extended,hand_left_index_tip_to_wrist,hand_left_middle_curl_angle,hand_left_middle_extended,hand_left_middle_tip_to_wrist,hand_left_ring_curl_angle,hand_left_ring_extended,hand_left_ring_tip_to_wrist,hand_left_pinky_curl_angle,hand_left_pinky_extended,hand_left_pinky_tip_to_wrist,hand_left_thumb_to_index_tip,hand_left_thumb_to_middle_tip,hand_left_thumb_to_ring_tip,hand_left_thumb_to_pinky_tip,hand_left_index_middle_spread,hand_left_middle_ring_spread,hand_left_ring_pinky_spread,hand_left_orientation_deg,hand_right_thumb_curl_angle,hand_right_thumb_extended,hand_right_thumb_tip_to_wrist,hand_right_index_curl_angle,hand_right_index_extended,hand_right_index_tip_to_wrist,hand_right_middle_curl_angle,hand_right_middle_extended,hand_right_middle_tip_to_wrist,hand_right_ring_curl_angle,hand_right_ring_extended,hand_right_ring_tip_to_wrist,hand_right_pinky_curl_angle,hand_right_pinky_extended,hand_right_pinky_tip_to_wrist,hand_right_thumb_to_index_tip,hand_right_thumb_to_middle_tip,hand_right_thumb_to_ring_tip,hand_right_thumb_to_pinky_tip,hand_right_index_middle_spread,hand_right_middle_ring_spread,hand_right_ring_pinky_spread,hand_right_orientation_deg
44,1466,,,,,,,,,,7.220671018543386,,,-0.002531000000000061,,,,,,,,,,,,,,,,,,,,,0.06742574083210434,0.3321684868032026,6.617734659393396,0.14477038461424271,0.34062133473933454,16.30878354185504,,False,,,False,,,False,,,False,,,False,,,,,,,,,,,False,,,False,,,False,,,False,,,False,,,,,,,,,
45,1500,,,,,,,,,,6.517878288674124,,,-0.002719000000000027,,,,,,,,,,,,,,,,,,,,,0.07293761379595964,0.237077179230458,12.24113920194488,0.14121717054751812,0.18851859931926773,13.81091463113034,,False,,,False,,,False,,,False,,,False,,,,,,,,,,,False,,,False,,,False,,,False,,,False,,,,,,,,,
46,1533,,,,,,,,,,5.250670478236049,,,-0.002742000000000022,,,,,,,,,,,,,,,,,,,,,0.06273839566262998,0.5081488616935369,10.194929325315027,0.13222834471193928,0.5915042444716838,9.105120086251636,,False,,,False,,,False,,,False,,,False,,,,,,,,,,,False,,,False,,,False,,,False,,,False,,,,,,,,,
47,1566,,,,,,,,,,4.278456982522149,,,-0.0034730000000000594,,,,,,,,,,,,,,,,,,,,,0.04070938942234756,0.7021549947672696,0.36736197912132684,0.10288408880944985,0.7786874460522203,2.3732594769370627,,False,,,False,,,False,,,False,,,False,,,,,,,,,,,False,,,False,,,False,,,False,,,False,,,,,,,,,
48,1600,,,,,,,,,,4.362042615541956,,,-0.00429400000000002,,,,,,,,,,,,,,,,,,,,,0.016860682037750575,0.5324570863306664,8.897271079885536,0.08132629696633152,0.44516890843946455,8.274091836727152,,False,,,False,,,False,,,False,,,False,,,,,,,,,,,False,,,False,,,False,,,False,,,False,,,,,,,,,
49,1633,,,,,,,,,,4.120276314563441,,,-0.0048359999999999514,,,,,,,,,,,,,,,,,,,,,0.015440794987919873,0.19899820748590663,12.332452559619146,0.07549065351448576,0.2548337945022322,5.085650261470733,,False,,,False,,,False,,,False,,,False,,,,,,,,,,,False,,,False,,,False,,,False,,,False,,,,,,,,,
50,1666,,,,,,,,,,4.293734859552805,,,-0.0039799999999999836,,,,,,,,,,,,,,,,,,,,,0.018609050631390834,0.28309596664988756,12.499960584216574,0.06922577327105929,0.13286010953797073,3.2290907223353895,,False,,,False,,,False,,,False,,,False,,,,,,,,,,,False,,,False,,,False,,,False,,,False,,,,,,,,,
51,1700,,,,,,,,,,6.13803469950583,,,-0.0035209999999999964,,,,,,,,,,,,,,,,,,,,,0.02741653778008217,0.6658021108246199,4.674212331963061,0.07099854388347016,0.21284867055218756,6.0850910441636525,,False,,,False,,,False,,,False,,,False,,,,,,,,,,,False,,,False,,,False,,,False,,,False,,,,,,,,,
52,1733,,,,,,,,,,5.716822562808507,,,-0.004172999999999982,,,,,,,,,,,,,,,,,,,,,0.0500350334242614,0.5813944586262103,7.081824894603416,0.05504988826369059,0.4168601567951008,4.626505560107042,,False,,,False,,,False,,,False,,,False,,,,,,,,,,,False,,,False,,,False,,,False,,,False,,,,,,,,,
53,1766,,,,,,,,,,5.305403840997281,,,-0.005168999999999979,,,,,,,,,,,,,,,,,,,,,0.06061741065089226,0.22987668340267567,10.345490183023346,0.044818766207853404,0.14218802343405043,19.229997857865367,,False,,,False,,,False,,,False,,,False,,,,,,,,,,,False,,,False,,,False,,,False,,,False,,,,,,,,,
54,1800,,,,,,,,,,5.484558490395549,,,-0.003958000000000017,,,,,,,,,,,,,,,,,,,,,0.06164046155434016,0.12811893784900394,12.832297790599096,0.060925328679066845,0.8872465054392653,3.6889518750003525,,False,,,False,,,False,,,False,,,False,,,,,,,,,,,False,,,False,,,False,,,False,,,False,,,,,,,,,
55,1833,,,,,,,,,,5.198110101521656,,,-0.004047000000000023,,,,,,,,,,,,,,,,,,,,,0.05566226598337087,0.6354362513592092,14.353652729505797,0.10421362220678301,0.16645288448140352,51.55282112866982,,False,,,False,,,False,,,False,,,False,,,,,,,,,,,False,,,False,,,False,,,False,,,False,,,,,,,,,
56,1866,,,,,,,,,,5.493918703727738,,,-0.004290000000000016,,,,,,,,,,,,,,,,,,,,,0.027311054504576708,0.9643301959280226,23.652881645529057,0.06741702699740744,2.515928915635638,51.5293507363311,,False,,,False,,,False,,,False,,,False,,,,,,,,,,,False,,,False,,,False,,,False,,,False,,,,,,,,,
